longitude,latitude,median_income,median_house_value
-121.77,37.24,4.747,261100.0
-121.7,37.2,4.65,385700.0
-121.74,37.19,4.2039,500001.0
-121.72,37.16,4.7386,394100.0
-121.75,37.11,6.8773,467700.0
-121.68,37.0,6.7644,412600.0
-121.61,37.15,7.8601,416300.0
-121.6,37.13,7.5,344500.0
-121.64,37.15,6.1684,288100.0
-121.64,37.14,4.175,229800.0
-121.63,37.12,2.4821,248200.0
-121.69,37.14,5.2951,386200.0
-121.66,37.13,3.8788,226900.0
-121.65,37.12,3.6895,239300.0
-121.66,37.11,5.1514,436700.0
-121.65,37.11,5.9356,321700.0
-121.63,37.1,4.9028,335000.0
-121.67,37.13,5.6205,300800.0
-121.56,37.08,6.4313,393100.0
-121.61,37.06,5.5936,386800.0
-121.6,37.09,3.625,350000.0
-121.62,37.09,3.9306,260700.0
-121.58,37.01,4.3693,234000.0
-121.57,37.0,4.5714,260300.0
-121.57,36.98,4.9702,279800.0
-121.58,37.01,5.1519,264700.0
-121.59,36.97,5.7396,308700.0
-121.59,37.01,4.3227,251500.0
-121.61,37.03,5.6754,298500.0
-121.58,37.03,3.5551,198600.0
-121.58,37.02,3.2019,203600.0
-121.59,37.02,4.4233,228600.0
-121.57,37.02,2.9417,178000.0
-121.57,37.01,2.0625,170300.0
-121.56,37.0,2.5387,160100.0
-121.54,36.99,3.2614,305000.0
-121.51,37.02,4.0238,374600.0
-121.74,37.35,5.2327,500001.0
-121.55,37.37,3.6964,262500.0
-121.59,37.19,15.0001,131300.0
-121.37,37.06,3.8062,340900.0
-122.03,37.18,6.0622,390000.0
-121.96,37.13,15.0001,400000.0
-121.98,37.14,9.5908,350000.0
-122.0,37.0,2.625,137500.0
-122.01,36.99,6.4469,271400.0
-122.01,36.99,4.9808,263100.0
-121.99,36.99,5.8123,281500.0
-121.99,36.98,4.3409,256300.0
-122.0,36.98,3.5562,239200.0
-122.01,36.99,3.6902,233000.0
-122.01,36.98,4.0417,265300.0
-122.02,36.99,2.7875,245000.0
-122.02,36.98,2.1734,187500.0
-122.02,36.98,3.2368,212500.0
-122.04,36.98,5.6188,404700.0
-122.04,36.98,6.7974,367600.0
-122.04,36.97,5.3972,362300.0
-122.06,37.0,2.4732,131300.0
-122.05,36.97,3.6797,263800.0
-122.05,36.97,4.2542,294100.0
-122.06,36.98,4.2254,320900.0
-122.04,36.98,2.9286,258300.0
-122.04,36.97,5.1806,266400.0
-122.04,36.97,3.8259,253100.0
-122.04,36.97,5.2128,238600.0
-122.04,36.96,3.2437,223900.0
-122.03,36.98,2.1553,255400.0
-122.01,36.98,2.5954,229400.0
-122.02,36.98,2.7125,217500.0
-122.02,36.98,1.9063,166700.0
-122.02,36.97,1.9286,195300.0
-122.01,36.97,2.5417,260900.0
-122.01,36.97,2.9444,232800.0
-122.01,36.97,2.5368,240000.0
-122.0,36.98,4.3,275000.0
-122.01,36.98,2.589,242400.0
-122.0,36.97,3.1205,240500.0
-122.0,36.93,3.1932,400000.0
-122.01,36.95,2.0547,326700.0
-122.03,36.97,2.1964,234400.0
-122.03,36.97,3.2404,225000.0
-122.03,36.97,1.6923,262500.0
-122.04,36.97,4.4659,237500.0
-122.03,36.96,2.5067,232600.0
-122.02,36.97,1.1552,250000.0
-122.02,36.97,1.6642,281300.0
-122.02,36.96,2.0172,112500.0
-122.03,36.96,3.5938,243500.0
-122.03,36.96,2.425,216100.0
-122.04,36.96,4.1964,202000.0
-122.04,36.96,2.1667,196400.0
-122.04,36.96,2.5865,206400.0
-122.03,36.96,3.52,284200.0
-122.04,36.95,4.4567,263800.0
-122.01,36.91,3.1312,388500.0
-122.05,36.96,4.2045,226500.0
-122.06,36.96,4.5,258300.0
-122.05,36.87,3.8269,276000.0
-122.04,36.95,3.9667,265800.0
-122.04,37.0,2.9712,116600.0
-121.75,36.91,2.8056,173200.0
-121.74,36.92,3.1062,156000.0
-121.74,36.92,2.4461,151700.0
-121.74,36.92,2.6506,164600.0
-121.75,36.93,3.1327,218100.0
-121.75,36.92,3.6,194500.0
-121.75,36.92,2.4615,177800.0
-121.76,36.92,3.2216,238300.0
-121.76,36.92,3.4125,160700.0
-121.75,36.91,1.6875,161400.0
-121.76,36.91,1.9609,155000.0
-121.75,36.91,2.5599,151400.0
-121.77,36.91,2.8348,162000.0
-121.76,36.9,2.0775,121400.0
-121.77,36.93,2.4375,190400.0
-121.77,36.93,3.0192,184300.0
-121.77,36.93,3.2813,190000.0
-121.76,36.92,2.6434,169700.0
-121.77,36.92,3.5,194800.0
-121.79,36.93,3.1815,189100.0
-121.78,36.92,4.3906,241200.0
-121.78,36.93,2.4053,178400.0
-121.77,36.94,2.0192,171300.0
-121.79,36.95,3.7863,192200.0
-121.8,36.94,2.8214,190100.0
-122.25,37.08,2.5556,177500.0
-122.14,37.08,5.2101,334000.0
-122.11,37.05,5.1412,315800.0
-122.13,36.97,4.7188,350000.0
-122.07,37.13,4.9792,240000.0
-122.09,37.09,3.9408,222600.0
-122.09,37.11,3.6474,231600.0
-122.12,37.09,4.125,239600.0
-122.09,37.07,4.3429,214300.0
-122.08,37.08,4.425,204800.0
-122.16,37.17,5.0165,202300.0
-122.12,37.12,2.7933,206900.0
-122.18,37.15,5.5785,284100.0
-122.12,37.16,5.1664,185100.0
-122.1,37.19,7.1831,273300.0
-122.08,37.15,7.1366,273900.0
-122.11,37.11,5.208,206800.0
-122.11,37.14,4.4597,204100.0
-122.13,37.15,3.9423,180300.0
-122.09,37.21,7.8774,394900.0
-122.0,37.12,6.9772,383300.0
-122.04,37.12,4.0781,154500.0
-122.02,37.11,5.2417,196400.0
-122.05,37.11,4.5972,146300.0
-122.07,37.08,6.0809,270000.0
-122.05,37.05,4.1679,201300.0
-122.07,37.06,3.8625,232300.0
-122.08,37.04,4.1161,220900.0
-122.08,37.03,4.5096,203700.0
-122.04,37.04,3.8854,312300.0
-122.03,37.03,5.6233,322000.0
-122.02,37.01,10.0968,500001.0
-122.03,37.0,5.2078,440500.0
-122.04,37.08,4.8,261500.0
-122.02,37.09,4.8611,240000.0
-122.03,37.05,3.9728,190900.0
-122.01,37.06,5.1121,308100.0
-122.0,37.08,5.5919,373400.0
-121.95,37.11,7.736,397700.0
-121.96,37.1,6.3617,331500.0
-121.87,37.1,7.5755,402300.0
-121.9,37.1,6.4517,356600.0
-121.93,37.04,5.8642,363500.0
-121.96,37.03,4.625,386400.0
-121.93,37.05,6.4214,340600.0
-121.96,37.06,6.3258,390000.0
-121.99,37.05,5.2486,353000.0
-122.0,37.06,6.0621,304400.0
-122.01,37.03,5.9039,355300.0
-121.97,37.01,4.5682,371600.0
-121.98,36.99,3.5943,262400.0
-121.97,37.0,4.8269,272900.0
-121.98,36.98,3.075,215800.0
-121.99,36.99,3.6364,207000.0
-121.99,36.98,4.6484,234600.0
-121.99,36.98,3.1914,215600.0
-121.98,36.97,3.7273,251900.0
-121.98,36.96,3.1167,258300.0
-121.99,36.97,2.1771,213200.0
-122.0,36.97,2.8941,256700.0
-121.99,36.96,4.7321,422400.0
-121.99,36.96,2.625,377300.0
-121.96,36.88,4.7468,294400.0
-121.97,36.97,2.8036,228500.0
-121.97,36.96,2.561,234600.0
-121.98,36.96,3.6619,245100.0
-121.96,36.98,2.6757,229200.0
-121.97,36.98,3.7083,252400.0
-121.97,36.97,2.7587,228600.0
-121.96,36.97,3.0777,263800.0
-121.94,36.98,4.2006,290700.0
-121.94,36.98,3.0905,264300.0
-121.95,36.98,3.1546,261200.0
-121.94,36.97,2.5172,330800.0
-121.93,36.99,4.7325,283500.0
-121.94,37.0,4.1587,315200.0
-121.96,37.0,3.3447,305200.0
-121.96,36.99,2.7375,238000.0
-121.94,36.99,4.2898,221700.0
-121.86,37.0,5.503,351800.0
-121.91,36.99,4.8693,322300.0
-121.91,36.98,2.6875,233300.0
-121.88,36.98,4.8953,289500.0
-121.91,36.97,3.5112,231900.0
-121.92,36.95,3.6597,252300.0
-121.88,36.96,5.8325,308800.0
-121.9,36.97,4.4485,295200.0
-121.88,36.96,6.0281,321100.0
-121.9,36.93,5.3276,335500.0
-121.87,36.95,4.9219,368400.0
-121.84,36.94,4.9517,307900.0
-121.89,36.89,5.368,352000.0
-121.91,36.85,3.1563,300000.0
-121.82,36.86,2.1719,420000.0
-121.79,37.0,4.8021,290400.0
-121.83,36.98,4.3321,298600.0
-121.82,36.95,4.6611,349300.0
-121.83,37.02,2.9559,288400.0
-121.76,37.0,3.1987,279800.0
-121.79,37.03,3.934,228600.0
-121.69,36.96,5.1433,305600.0
-121.75,36.96,4.7569,190800.0
-121.75,36.95,4.7071,202700.0
-121.77,36.96,3.525,229100.0
-121.73,36.93,3.2917,224700.0
-121.67,36.93,2.1875,187500.0
-122.39,40.59,1.2404,81300.0
-122.39,40.58,1.5972,68900.0
-122.37,40.58,2.1538,76900.0
-122.38,40.58,1.6983,72600.0
-122.38,40.58,1.8375,74800.0
-122.36,40.58,1.9181,118800.0
-122.34,40.58,3.0549,101700.0
-122.35,40.57,3.2639,87500.0
-122.34,40.57,2.6591,82800.0
-122.38,40.57,1.5676,58200.0
-122.38,40.56,3.5347,101200.0
-122.38,40.54,2.6944,75300.0
-122.37,40.54,3.6923,86900.0
-122.4,40.58,1.3329,78200.0
-122.41,40.58,2.8512,75600.0
-122.4,40.58,2.7857,104200.0
-122.39,40.57,1.4091,84400.0
-122.42,40.59,2.6792,138900.0
-122.45,40.61,2.3289,58200.0
-122.45,40.56,3.9375,148700.0
-122.42,40.57,4.1099,120100.0
-122.4,40.57,1.655,90100.0
-122.4,40.62,3.1439,103100.0
-122.42,40.6,3.4464,122900.0
-122.39,40.6,1.4125,66500.0
-122.38,40.61,1.7227,105000.0
-122.37,40.6,2.4079,111400.0
-122.39,40.64,2.4141,78700.0
-122.36,40.62,2.2905,94200.0
-122.34,40.63,3.6853,151600.0
-122.33,40.6,3.8103,111100.0
-122.32,40.58,3.0,114200.0
-122.3,40.58,1.6033,98800.0
-122.36,40.56,2.0258,64800.0
-122.37,40.55,2.6705,136700.0
-122.36,40.55,2.6513,113300.0
-122.46,40.52,5.2149,146500.0
-122.41,40.55,3.0954,86500.0
-122.41,40.53,2.037,72000.0
-122.39,40.53,2.125,80800.0
-122.39,40.52,3.9306,85900.0
-122.4,40.51,2.485,100600.0
-122.37,40.52,3.7896,98100.0
-122.35,40.56,1.9,81600.0
-122.35,40.56,1.9881,85200.0
-122.35,40.54,2.71,97800.0
-122.36,40.57,2.184,77300.0
-122.35,40.57,1.6821,69400.0
-122.34,40.57,2.0395,67900.0
-122.33,40.57,2.5592,75900.0
-122.32,40.57,3.3816,93800.0
-122.31,40.55,3.5522,100100.0
-122.34,40.51,1.9946,119200.0
-122.33,40.52,3.5081,116700.0
-122.31,40.49,3.35,118400.0
-122.28,40.5,2.6488,83100.0
-122.4,40.71,2.1458,84700.0
-122.43,40.66,2.5417,92200.0
-122.42,40.63,1.6429,80400.0
-122.38,40.69,1.7422,61500.0
-122.36,40.69,1.7427,60600.0
-122.35,40.68,1.3801,56600.0
-122.36,40.68,2.0391,59800.0
-122.38,40.67,2.212,65600.0
-122.36,40.66,2.0119,75800.0
-122.31,40.65,2.9338,141600.0
-122.25,40.6,3.8323,128300.0
-122.23,40.63,2.3287,130700.0
-122.25,40.66,3.6413,108500.0
-122.32,40.71,2.4036,105400.0
-122.31,40.75,1.4911,75800.0
-122.27,40.53,2.875,129800.0
-122.26,40.58,3.9762,138500.0
-122.23,40.57,5.1585,150800.0
-122.24,40.51,4.559,116800.0
-122.31,40.45,2.0469,66800.0
-122.31,40.45,2.0221,60400.0
-122.29,40.44,1.3904,48100.0
-122.29,40.43,1.9943,59800.0
-122.29,40.47,1.9657,63000.0
-122.31,40.47,2.3594,66000.0
-122.3,40.45,1.6579,68500.0
-122.27,40.46,2.2768,78600.0
-122.24,40.45,3.5978,80600.0
-122.25,40.42,2.8611,98700.0
-122.23,40.4,3.0556,95500.0
-122.27,40.39,1.3571,59000.0
-122.29,40.39,1.8438,76400.0
-122.33,40.48,3.2788,101600.0
-122.33,40.47,2.125,66100.0
-122.36,40.48,2.0899,74800.0
-122.37,40.45,3.3315,85400.0
-122.42,40.44,2.1875,76400.0
-122.43,40.47,2.1496,97700.0
-122.45,40.46,2.8085,105700.0
-122.37,40.39,3.3005,98500.0
-122.32,40.42,2.793,76500.0
-122.56,40.75,1.7935,74500.0
-122.57,40.61,2.8036,93400.0
-122.66,40.52,4.5357,171200.0
-122.76,40.4,2.125,123200.0
-122.34,41.06,1.8816,65800.0
-122.31,40.89,2.2583,78800.0
-122.45,40.85,2.7736,107800.0
-122.07,40.95,3.0299,73200.0
-121.89,40.97,2.225,52000.0
-121.86,40.77,2.503,65600.0
-121.83,40.69,3.15,87500.0
-122.08,40.64,4.0132,141200.0
-122.06,40.55,3.5189,101000.0
-121.92,40.52,2.2993,99500.0
-121.67,40.61,2.1513,80400.0
-121.55,40.48,2.7857,77400.0
-121.64,40.9,1.7538,90300.0
-121.67,40.87,2.9063,77800.0
-121.65,40.88,3.0179,61300.0
-121.67,40.89,2.267,57800.0
-121.63,40.92,2.2337,64500.0
-121.41,40.82,2.3393,90300.0
-121.47,41.12,2.83,88700.0
-121.45,41.04,2.67,77500.0
-120.08,39.61,2.7778,72900.0
-120.23,39.56,2.46,93000.0
-120.48,39.66,1.8839,71000.0
-120.24,39.67,2.3625,62500.0
-120.73,39.63,3.8826,92400.0
-120.24,39.67,3.625,68600.0
-120.92,39.56,1.875,66600.0
-120.51,39.52,2.065,96100.0
-121.62,41.78,1.7885,43500.0
-121.93,41.86,1.74,44000.0
-122.33,41.86,2.234,58600.0
-122.53,41.81,1.7639,55400.0
-122.26,41.66,2.1607,61400.0
-122.64,41.95,1.8242,53500.0
-123.26,41.86,2.7222,64600.0
-123.38,41.8,2.2976,54400.0
-123.41,41.6,1.965,65400.0
-122.92,41.7,2.3571,62000.0
-122.56,41.69,2.4107,70100.0
-122.61,41.74,2.0591,55700.0
-122.64,41.74,3.3095,81300.0
-122.64,41.73,1.8694,71200.0
-122.64,41.73,2.2206,63200.0
-122.65,41.72,1.8533,57500.0
-122.73,41.76,2.5357,94200.0
-122.64,41.63,3.1062,100000.0
-122.56,41.53,2.2024,60900.0
-122.93,41.48,2.723,79600.0
-122.9,41.46,1.7292,61700.0
-123.08,41.26,1.6757,63300.0
-122.38,41.54,2.7468,81100.0
-122.49,41.43,3.125,76100.0
-122.38,41.43,1.6509,46200.0
-122.37,41.41,1.27,53100.0
-122.39,41.41,1.7448,80100.0
-122.32,41.31,1.1915,71900.0
-122.3,41.32,2.1571,81500.0
-122.3,41.31,2.4526,97100.0
-122.28,41.38,2.8036,110100.0
-122.45,41.28,3.4519,128800.0
-122.34,41.21,2.0375,57500.0
-122.27,41.23,2.1898,65500.0
-122.27,41.2,1.5923,56000.0
-121.76,41.5,1.0667,34200.0
-122.09,41.32,2.2462,62900.0
-122.22,38.12,5.1014,179500.0
-122.19,38.13,4.9504,214800.0
-122.21,38.11,3.1768,131000.0
-122.21,38.11,3.0962,124600.0
-122.21,38.1,3.8029,129900.0
-122.22,38.11,3.1848,112700.0
-122.22,38.1,3.0221,93300.0
-122.22,38.1,2.9469,111600.0
-122.22,38.1,3.1204,110800.0
-122.22,38.1,3.4559,111900.0
-122.22,38.09,2.2734,88700.0
-122.21,38.09,3.8667,127000.0
-122.2,38.09,5.2957,171900.0
-122.22,38.08,3.1053,96700.0
-122.22,38.08,3.436,94800.0
-122.22,38.07,5.8171,225200.0
-122.25,38.09,2.2417,87900.0
-122.23,38.09,2.4875,90000.0
-122.24,38.07,2.6098,162500.0
-122.26,38.1,1.3007,94600.0
-122.26,38.1,1.1835,133300.0
-122.25,38.1,2.3,109400.0
-122.25,38.1,2.75,109900.0
-122.25,38.1,2.5042,147900.0
-122.25,38.1,2.1411,97200.0
-122.23,38.1,2.4201,92800.0
-122.24,38.1,2.9432,103500.0
-122.24,38.11,3.0507,107300.0
-122.24,38.11,2.3241,99200.0
-122.23,38.1,2.5969,92800.0
-122.23,38.12,4.2308,145800.0
-122.23,38.11,4.0,141500.0
-122.24,38.11,4.775,148200.0
-122.23,38.13,3.2664,142900.0
-122.24,38.13,4.0938,126900.0
-122.24,38.12,4.2902,152400.0
-122.24,38.12,4.0114,166900.0
-122.25,38.12,2.5865,109800.0
-122.25,38.11,2.6133,103100.0
-122.25,38.11,2.1976,97900.0
-122.26,38.11,1.9667,93800.0
-122.26,38.11,1.7411,98400.0
-122.26,38.11,2.6708,109700.0
-122.26,38.12,3.1025,103700.0
-122.27,38.12,2.6937,111800.0
-122.27,38.12,2.7375,120000.0
-122.26,38.15,4.0515,121900.0
-122.26,38.14,4.0156,134700.0
-122.26,38.15,4.5053,123700.0
-122.32,38.12,5.3785,150600.0
-122.26,38.13,1.6368,91200.0
-122.24,38.14,3.724,131600.0
-122.24,38.15,4.4529,144100.0
-122.25,38.15,3.7014,123600.0
-122.22,38.15,5.5138,171100.0
-122.23,38.15,1.756,86400.0
-122.23,38.14,2.3056,90400.0
-122.15,38.04,2.6466,168500.0
-122.16,38.05,3.1373,185100.0
-122.16,38.05,4.6776,208300.0
-122.19,38.07,4.6406,217500.0
-122.18,38.07,5.3288,201800.0
-122.17,38.07,6.4599,219700.0
-122.16,38.07,4.5321,190300.0
-122.17,38.06,4.4397,187100.0
-122.15,38.06,5.3661,195800.0
-122.17,38.08,6.4232,229200.0
-122.2,38.1,4.4821,210000.0
-122.19,38.09,6.3735,166300.0
-122.14,38.05,3.2891,150600.0
-122.14,38.07,4.6761,143100.0
-122.11,38.09,2.3929,122500.0
-122.13,38.26,3.3281,170200.0
-122.15,38.29,6.5891,328800.0
-122.18,38.29,8.0113,393000.0
-122.18,38.23,7.2589,320400.0
-122.14,38.16,5.3345,176100.0
-122.18,38.17,5.2523,161300.0
-122.07,38.26,6.0487,197700.0
-122.1,38.24,5.3102,195000.0
-122.06,38.27,5.0672,171300.0
-122.07,38.27,4.3586,173400.0
-122.08,38.3,6.8872,305200.0
-122.04,38.28,3.676,135000.0
-122.04,38.28,5.2527,130600.0
-122.03,38.28,4.4882,144000.0
-122.03,38.3,6.6779,223900.0
-122.0,38.28,4.962,161700.0
-121.98,38.29,5.4399,187100.0
-121.99,38.15,2.5313,162500.0
-122.05,38.26,2.6827,98900.0
-122.05,38.25,3.815,99000.0
-122.06,38.25,3.3153,99000.0
-122.06,38.25,3.3598,107200.0
-122.06,38.26,3.3839,105900.0
-122.07,38.24,3.5464,129800.0
-122.04,38.25,2.8438,94200.0
-122.05,38.25,6.2299,105400.0
-122.04,38.26,2.7885,105900.0
-122.04,38.25,2.7167,92200.0
-122.04,38.25,3.0938,110400.0
-122.04,38.25,2.4,125000.0
-122.05,38.26,3.0912,126300.0
-122.04,38.27,3.1853,129600.0
-122.03,38.27,2.7284,118500.0
-122.03,38.26,2.9576,108500.0
-122.02,38.26,2.5896,104700.0
-122.03,38.25,3.1389,101100.0
-122.02,38.27,3.2115,99100.0
-122.02,38.26,3.2061,120400.0
-122.01,38.27,4.0619,126600.0
-122.02,38.26,3.6335,131600.0
-122.0,38.23,5.2636,191300.0
-122.03,38.24,5.4074,157700.0
-122.04,38.24,1.6875,87500.0
-122.04,38.24,1.9954,92900.0
-122.03,38.25,4.0905,134800.0
-122.01,38.25,3.8583,137900.0
-122.01,38.25,4.6779,131300.0
-122.02,38.25,3.1176,126500.0
-122.0,38.25,4.9222,142900.0
-121.98,38.25,4.9103,140400.0
-122.01,38.26,4.5987,139700.0
-121.99,38.27,3.1979,137500.0
-121.99,38.26,6.0842,261100.0
-121.94,38.27,2.5681,81300.0
-121.94,38.37,2.8357,120100.0
-121.94,38.37,3.2396,143800.0
-121.94,38.38,1.0208,78600.0
-121.94,38.36,5.0346,205100.0
-121.99,38.48,4.6719,250000.0
-122.01,38.44,4.9773,281200.0
-122.0,38.41,4.945,298400.0
-122.07,38.41,3.4741,245800.0
-121.95,38.43,5.1534,232800.0
-121.94,38.41,4.5,260900.0
-121.92,38.37,2.7051,193800.0
-121.96,38.34,6.0252,151700.0
-121.96,38.34,3.6036,143500.0
-121.95,38.35,5.8269,150200.0
-121.94,38.35,4.412,140100.0
-121.92,38.34,6.1112,181000.0
-121.95,38.34,4.2324,142100.0
-121.96,38.33,4.976,158300.0
-121.96,38.32,4.0458,130600.0
-121.93,38.31,4.875,250000.0
-121.98,38.32,10.2264,137500.0
-121.98,38.36,2.433,101700.0
-121.99,38.35,2.4659,102900.0
-122.0,38.35,2.5707,126000.0
-122.0,38.35,4.2115,118900.0
-122.0,38.35,3.6176,158500.0
-122.01,38.35,3.8651,189700.0
-122.01,38.36,7.1053,315200.0
-121.98,38.36,4.163,112500.0
-121.97,38.35,3.7388,122000.0
-121.97,38.34,4.5568,127200.0
-121.96,38.35,4.0938,117300.0
-121.96,38.34,3.89,140300.0
-121.96,38.36,2.7434,218800.0
-121.98,38.35,4.4375,132600.0
-121.98,38.34,4.0536,134800.0
-121.97,38.34,4.0329,126800.0
-121.98,38.34,2.5938,129500.0
-121.99,38.34,4.0433,132200.0
-121.99,38.34,4.2137,151700.0
-122.0,38.35,5.5435,136000.0
-122.0,38.38,6.0704,173400.0
-122.01,38.37,5.778,175700.0
-122.01,38.36,4.9583,146200.0
-122.02,38.38,6.0767,216400.0
-122.02,38.37,6.4894,198000.0
-122.01,38.36,5.9441,228200.0
-121.98,38.39,5.1781,191900.0
-121.98,38.37,2.8438,111500.0
-121.98,38.36,2.1067,101100.0
-122.0,38.37,3.625,125000.0
-121.99,38.36,3.2768,117600.0
-122.0,38.36,2.7262,118800.0
-121.99,38.36,3.5179,84400.0
-122.0,38.36,3.3438,135600.0
-121.82,38.36,3.3036,210000.0
-121.81,38.49,3.9309,178500.0
-121.76,38.41,3.9306,93800.0
-121.81,38.45,3.7061,128500.0
-121.82,38.46,3.7083,154800.0
-121.85,38.43,5.0862,166500.0
-121.83,38.45,4.8611,146400.0
-121.83,38.45,3.2672,107500.0
-121.83,38.45,2.3438,122700.0
-121.83,38.43,2.2244,98100.0
-121.81,38.43,3.9286,133100.0
-121.76,38.25,2.625,212500.0
-121.69,38.16,3.2937,96400.0
-121.69,38.16,2.2888,94900.0
-121.73,38.13,3.0288,164400.0
-121.74,38.15,4.8173,115800.0
-121.84,38.13,4.2813,81300.0
-122.42,38.27,4.5313,308400.0
-122.49,38.22,3.5647,251800.0
-122.41,38.16,2.7457,254700.0
-122.45,38.3,3.5507,257900.0
-122.47,38.3,3.4031,209500.0
-122.42,38.31,4.7356,333300.0
-122.44,38.34,1.9487,233500.0
-122.46,38.29,2.364,173300.0
-122.46,38.29,3.5982,271700.0
-122.45,38.28,5.7984,297600.0
-122.47,38.29,2.5658,208000.0
-122.45,38.27,4.2237,262300.0
-122.52,38.27,5.2155,248300.0
-122.53,38.32,5.795,332300.0
-122.49,38.32,3.3098,195500.0
-122.49,38.31,3.25,195500.0
-122.49,38.3,3.3571,193600.0
-122.48,38.3,2.652,171300.0
-122.49,38.29,3.8,242100.0
-122.49,38.27,3.5625,213200.0
-122.47,38.34,4.3472,261000.0
-122.49,38.32,3.2727,176000.0
-122.48,38.32,3.1375,192100.0
-122.48,38.31,2.3276,166200.0
-122.48,38.31,2.7727,186800.0
-122.48,38.32,3.1129,149300.0
-122.55,38.42,4.2891,211700.0
-122.58,38.38,4.7237,306600.0
-122.5,38.4,4.1307,295700.0
-122.5,38.35,3.075,165100.0
-122.54,38.36,3.7969,202800.0
-122.61,38.24,4.7,190100.0
-122.61,38.24,3.4896,185900.0
-122.61,38.23,2.9871,193800.0
-122.62,38.24,6.204,201800.0
-122.61,38.25,5.2452,204900.0
-122.6,38.24,4.725,204500.0
-122.61,38.24,5.0849,188500.0
-122.6,38.24,4.8603,198400.0
-122.63,38.25,3.7115,181900.0
-122.62,38.24,4.0341,156500.0
-122.62,38.25,4.0962,170200.0
-122.61,38.26,4.6833,215200.0
-122.62,38.25,2.875,189100.0
-122.62,38.25,4.6534,196500.0
-122.57,38.27,5.3707,250500.0
-122.51,38.17,3.6392,246300.0
-122.65,38.27,5.1391,234500.0
-122.63,38.26,4.6069,202300.0
-122.66,38.27,2.1696,75000.0
-122.63,38.24,2.5179,145500.0
-122.63,38.23,3.0139,194100.0
-122.64,38.23,3.0769,230900.0
-122.64,38.23,4.075,228800.0
-122.63,38.22,4.0417,232100.0
-122.63,38.22,5.565,267100.0
-122.63,38.21,6.2034,291100.0
-122.63,38.23,4.0703,223800.0
-122.65,38.23,3.1711,200800.0
-122.64,38.23,3.3011,252300.0
-122.65,38.23,3.45,200600.0
-122.66,38.2,4.3056,251300.0
-122.64,38.24,2.5202,244000.0
-122.64,38.24,3.7917,151600.0
-122.65,38.25,3.402,193300.0
-122.65,38.24,4.95,243600.0
-122.65,38.24,4.275,227600.0
-122.64,38.25,3.8,162600.0
-122.69,38.27,4.0313,285000.0
-122.67,38.25,4.0729,288500.0
-122.68,38.25,3.8269,306000.0
-122.67,38.24,5.0544,261800.0
-122.77,38.29,3.2442,268000.0
-122.73,38.26,4.385,317700.0
-122.7,38.23,3.5673,310300.0
-122.72,38.35,2.4117,162500.0
-122.72,38.31,4.3906,248000.0
-122.67,38.31,3.7875,292700.0
-122.69,38.3,3.3827,292100.0
-122.73,38.34,2.5819,209600.0
-122.69,38.32,4.6324,183600.0
-122.71,38.33,3.6953,157600.0
-122.7,38.31,4.1964,258100.0
-122.7,38.33,3.6369,158700.0
-122.69,38.32,5.6613,172400.0
-122.69,38.34,3.733,163500.0
-122.7,38.33,3.0078,160400.0
-122.71,38.34,2.6033,121600.0
-122.7,38.33,3.375,156300.0
-122.69,38.35,7.226,255300.0
-122.69,38.34,4.0071,135500.0
-122.71,38.35,2.3464,104200.0
-122.7,38.35,3.7813,146500.0
-122.7,38.35,1.6033,67500.0
-122.7,38.34,2.8261,154500.0
-122.71,38.34,3.1781,162000.0
-122.69,38.37,4.8233,214000.0
-122.71,38.37,5.6018,253000.0
-122.69,38.35,4.4444,191800.0
-122.69,38.36,2.4827,177500.0
-122.7,38.35,5.0366,257800.0
-122.7,38.36,4.221,227100.0
-122.63,38.34,5.1966,325400.0
-122.68,38.36,4.3278,184100.0
-122.69,38.34,4.0844,165400.0
-122.67,38.33,3.9518,220300.0
-122.69,38.34,3.2857,160200.0
-122.68,38.4,3.1047,141400.0
-122.7,38.43,1.6685,114100.0
-122.71,38.42,1.6267,129200.0
-122.71,38.4,1.439,140600.0
-122.7,38.39,2.0915,168100.0
-122.62,38.4,6.5261,324700.0
-122.66,38.44,4.3657,215900.0
-122.67,38.44,4.3587,196400.0
-122.68,38.43,3.5885,191900.0
-122.65,38.4,6.8586,343100.0
-122.65,38.37,5.7204,344100.0
-122.67,38.43,4.5588,196400.0
-122.67,38.43,3.2813,202700.0
-122.66,38.42,4.023,208400.0
-122.68,38.43,6.0774,334400.0
-122.58,38.46,3.3981,246900.0
-122.61,38.42,4.6957,259800.0
-122.58,38.43,3.9375,269200.0
-122.59,38.44,3.183,201200.0
-122.59,38.43,3.4561,216700.0
-122.56,38.41,5.93,384600.0
-122.66,38.46,2.6023,221100.0
-122.66,38.45,4.4375,293500.0
-122.67,38.45,2.9222,242600.0
-122.67,38.44,3.2415,172200.0
-122.68,38.44,2.9107,169700.0
-122.7,38.45,3.9766,190600.0
-122.68,38.45,4.0139,163100.0
-122.69,38.44,2.7222,161200.0
-122.69,38.44,3.5521,168300.0
-122.68,38.44,3.4545,161200.0
-122.7,38.44,3.2845,178300.0
-122.69,38.45,3.9191,183000.0
-122.69,38.44,3.8583,193200.0
-122.7,38.44,2.1912,165000.0
-122.7,38.44,3.2935,157800.0
-122.71,38.43,2.2262,129900.0
-122.71,38.43,1.5026,124000.0
